Date,Close/Last,Open,High,Low,Name
2019-04-15,26384.77,26407.76,26424.85,26316.42,Dow Jones Industrial Average
2019-04-12,26412.3,26357.79,26436.68,26309.72,Dow Jones Industrial Average
2019-04-11,26143.05,26188.21,26229.88,26062.59,Dow Jones Industrial Average
2019-04-10,26157.16,26173.71,26209.49,26101.24,Dow Jones Industrial Average
2019-04-09,26150.58,26243.54,26246.34,26103.14,Dow Jones Industrial Average
2019-04-08,26341.02,26312.67,26344.65,26246.03,Dow Jones Industrial Average
2019-04-05,26424.99,26427.56,26487.57,26370.82,Dow Jones Industrial Average
2019-04-04,26384.63,26213.42,26398.9,26212.78,Dow Jones Industrial Average
2019-04-03,26218.13,26238.03,26282.17,26138.47,Dow Jones Industrial Average
2019-04-02,26179.13,26213.55,26221.24,26122.31,Dow Jones Industrial Average
2019-04-01,26258.42,26075.1,26280.9,26071.69,Dow Jones Industrial Average
2019-03-29,25928.68,25827.31,25949.32,25771.67,Dow Jones Industrial Average
2019-03-28,25717.46,25693.32,25743.41,25576.69,Dow Jones Industrial Average
2019-03-27,25625.59,25676.34,25758.17,25425.27,Dow Jones Industrial Average
2019-03-26,25657.73,25649.56,25796.29,25544.78,Dow Jones Industrial Average
2019-03-25,25516.83,25490.72,25603.27,25372.26,Dow Jones Industrial Average
2019-03-22,25502.32,25844.65,25877.01,25501.45,Dow Jones Industrial Average
2019-03-21,25962.51,25688.44,26009.9,25657.78,Dow Jones Industrial Average
2019-03-20,25745.67,25867.79,25929.52,25670.63,Dow Jones Industrial Average
2019-03-19,25887.38,25987.87,26109.68,25814.92,Dow Jones Industrial Average
2019-03-18,25914.1,25801.88,25924.77,25785.66,Dow Jones Industrial Average
2019-03-15,25848.87,25720.96,25927.91,25649.7,Dow Jones Industrial Average
2019-03-14,25709.94,25692.31,25752.84,25621.31,Dow Jones Industrial Average
2019-03-13,25702.89,25637.23,25776.49,25571.31,Dow Jones Industrial Average
2019-03-12,25554.66,25600.3,25675.44,25522.17,Dow Jones Industrial Average
2019-03-11,25650.88,25208.0,25661.63,25208.0,Dow Jones Industrial Average
2019-03-08,25450.24,25347.38,25466.14,25252.46,Dow Jones Industrial Average
2019-03-07,25473.23,25645.45,25645.45,25352.55,Dow Jones Industrial Average
2019-03-06,25673.46,25818.76,25837.61,25633.71,Dow Jones Industrial Average
2019-03-05,25806.63,25829.07,25877.15,25725.63,Dow Jones Industrial Average
2019-03-04,25819.65,26122.19,26155.98,25611.55,Dow Jones Industrial Average
2019-03-01,26026.32,26019.67,26143.92,25914.37,Dow Jones Industrial Average
2019-02-28,25916.0,25984.28,26029.21,25896.56,Dow Jones Industrial Average
2019-02-27,25985.16,25995.6,26039.68,25877.24,Dow Jones Industrial Average
2019-02-26,26057.98,26051.61,26155.29,25966.01,Dow Jones Industrial Average
2019-02-25,26091.95,26126.15,26241.42,26080.66,Dow Jones Industrial Average
2019-02-22,26031.81,25906.27,26052.9,25906.27,Dow Jones Industrial Average
2019-02-21,25850.63,25922.41,25938.88,25762.21,Dow Jones Industrial Average
2019-02-20,25954.44,25872.26,25986.2,25846.48,Dow Jones Industrial Average
2019-02-19,25891.32,25849.85,25961.44,25820.01,Dow Jones Industrial Average
2019-02-15,25883.25,25564.63,25883.72,25564.63,Dow Jones Industrial Average
2019-02-14,25439.39,25460.65,25558.9,25308.09,Dow Jones Industrial Average
2019-02-13,25543.27,25480.86,25625.95,25480.86,Dow Jones Industrial Average
2019-02-12,25425.76,25152.03,25458.98,25152.03,Dow Jones Industrial Average
2019-02-11,25053.11,25142.81,25196.75,25009.1,Dow Jones Industrial Average
2019-02-08,25106.33,25042.36,25106.39,24883.04,Dow Jones Industrial Average
2019-02-07,25169.53,25265.81,25314.26,25000.52,Dow Jones Industrial Average
2019-02-06,25390.3,25371.57,25439.04,25312.06,Dow Jones Industrial Average
2019-02-05,25411.52,25287.93,25427.32,25287.65,Dow Jones Industrial Average
2019-02-04,25239.37,25062.12,25239.91,24977.67,Dow Jones Industrial Average
2019-02-01,25063.89,25025.31,25193.15,24982.49,Dow Jones Industrial Average
2019-01-31,24999.67,24954.48,25049.62,24842.09,Dow Jones Industrial Average
2019-01-30,25014.86,24826.52,25109.62,24790.9,Dow Jones Industrial Average
2019-01-29,24579.96,24519.62,24674.87,24504.04,Dow Jones Industrial Average
2019-01-28,24528.22,24596.98,24596.98,24323.94,Dow Jones Industrial Average
2019-01-25,24737.2,24687.21,24860.15,24676.75,Dow Jones Industrial Average
2019-01-24,24553.24,24579.96,24626.3,24422.73,Dow Jones Industrial Average
2019-01-23,24575.62,24577.25,24700.98,24307.17,Dow Jones Industrial Average
2019-01-22,24404.48,24607.76,24607.76,24244.31,Dow Jones Industrial Average
2019-01-18,24706.35,24534.19,24750.22,24459.03,Dow Jones Industrial Average
2019-01-17,24370.1,24147.09,24474.46,24088.9,Dow Jones Industrial Average
2019-01-16,24207.16,24139.91,24288.61,24119.72,Dow Jones Industrial Average
2019-01-15,24065.59,23914.11,24099.14,23887.93,Dow Jones Industrial Average
2019-01-14,23909.84,23880.53,23964.9,23765.24,Dow Jones Industrial Average
2019-01-11,23995.95,23940.01,23996.32,23798.16,Dow Jones Industrial Average
2019-01-10,24001.92,23811.11,24014.78,23703.25,Dow Jones Industrial Average
2019-01-09,23879.12,23844.27,23985.45,23776.56,Dow Jones Industrial Average
2019-01-08,23787.45,23680.32,23864.65,23581.45,Dow Jones Industrial Average
2019-01-07,23531.35,23474.26,23687.74,23301.59,Dow Jones Industrial Average
2019-01-04,23433.16,22894.92,23518.64,22894.92,Dow Jones Industrial Average
2019-01-03,22686.22,23176.39,23176.39,22638.41,Dow Jones Industrial Average
2019-01-02,23346.24,23058.61,23413.47,22928.59,Dow Jones Industrial Average
2018-12-31,23327.46,23153.94,23333.18,23118.3,Dow Jones Industrial Average
2018-12-28,23062.4,23213.61,23381.88,22981.33,Dow Jones Industrial Average
2018-12-27,23138.82,22629.06,23138.89,22267.42,Dow Jones Industrial Average
2018-12-26,22878.45,21857.73,22878.92,21712.53,Dow Jones Industrial Average
2018-12-24,21792.2,22317.28,22339.87,21792.2,Dow Jones Industrial Average
2018-12-21,22445.37,22871.74,23254.59,22396.34,Dow Jones Industrial Average
2018-12-20,22859.6,23224.12,23282.2,22644.31,Dow Jones Industrial Average
2018-12-19,23323.66,23693.33,24057.34,23162.64,Dow Jones Industrial Average
2018-12-18,23675.64,23769.13,23927.77,23516.02,Dow Jones Industrial Average
2018-12-17,23592.98,23986.83,24088.08,23456.88,Dow Jones Industrial Average
2018-12-14,24100.51,24408.04,24431.14,24033.79,Dow Jones Industrial Average
2018-12-13,24597.38,24575.86,24740.96,24473.29,Dow Jones Industrial Average
2018-12-12,24527.27,24509.09,24828.29,24509.09,Dow Jones Industrial Average
2018-12-11,24370.24,24719.91,24791.26,24221.06,Dow Jones Industrial Average
2018-12-10,24423.26,24360.95,24500.81,23881.37,Dow Jones Industrial Average
2018-12-07,24388.95,24918.82,25095.62,24284.78,Dow Jones Industrial Average
2018-12-06,24947.67,24737.42,24951.01,24242.22,Dow Jones Industrial Average
2018-12-04,25027.07,25752.56,25773.12,25008.11,Dow Jones Industrial Average
2018-12-03,25826.43,25779.57,25980.21,25670.51,Dow Jones Industrial Average
2018-11-30,25538.46,25307.14,25549.71,25250.97,Dow Jones Industrial Average
2018-11-29,25338.84,25343.65,25479.04,25202.79,Dow Jones Industrial Average
2018-11-28,25366.43,24832.84,25368.93,24832.84,Dow Jones Industrial Average
2018-11-27,24748.73,24557.02,24750.73,24416.03,Dow Jones Industrial Average
2018-11-26,24640.24,24364.13,24673.29,24364.13,Dow Jones Industrial Average
2018-11-23,24285.95,24336.4,24408.8,24268.74,Dow Jones Industrial Average
2018-11-21,24464.69,24541.65,24669.79,24463.28,Dow Jones Industrial Average
2018-11-20,24465.64,24618.68,24707.26,24368.98,Dow Jones Industrial Average
2018-11-19,25017.44,25392.61,25392.61,24900.98,Dow Jones Industrial Average
2018-11-16,25413.22,25242.35,25510.23,25147.8,Dow Jones Industrial Average
2018-11-15,25289.27,25061.48,25354.56,24787.79,Dow Jones Industrial Average
2018-11-14,25080.5,25388.08,25501.29,24935.82,Dow Jones Industrial Average
2018-11-13,25286.49,25321.21,25511.03,25193.78,Dow Jones Industrial Average
2018-11-12,25387.18,25959.33,25966.71,25340.51,Dow Jones Industrial Average
2018-11-09,25989.3,26149.11,26161.49,25882.91,Dow Jones Industrial Average
2018-11-08,26191.22,26139.59,26277.82,26081.9,Dow Jones Industrial Average
2018-11-07,26180.3,25788.46,26200.14,25765.88,Dow Jones Industrial Average
2018-11-06,25635.01,25452.83,25651.86,25444.9,Dow Jones Industrial Average
2018-11-05,25461.7,25261.47,25507.35,25261.47,Dow Jones Industrial Average
2018-11-02,25270.83,25443.6,25578.98,25078.72,Dow Jones Industrial Average
2018-11-01,25380.74,25142.08,25396.47,25108.11,Dow Jones Industrial Average
2018-10-31,25115.76,25008.82,25336.55,25008.82,Dow Jones Industrial Average
2018-10-30,24874.64,24482.04,24906.68,24415.69,Dow Jones Industrial Average
2018-10-29,24442.92,24818.98,25040.58,24122.23,Dow Jones Industrial Average
2018-10-26,24688.31,24770.25,24916.16,24445.19,Dow Jones Industrial Average
2018-10-25,24984.55,24736.54,25104.29,24645.56,Dow Jones Industrial Average
2018-10-24,24583.42,25172.88,25306.23,24533.19,Dow Jones Industrial Average
2018-10-23,25191.43,25038.46,25307.7,24768.79,Dow Jones Industrial Average
2018-10-22,25317.41,25492.14,25561.34,25236.05,Dow Jones Industrial Average
2018-10-19,25444.34,25421.09,25608.71,25350.02,Dow Jones Industrial Average
2018-10-18,25379.45,25645.56,25691.46,25236.01,Dow Jones Industrial Average
2018-10-17,25706.68,25705.87,25810.09,25479.16,Dow Jones Industrial Average
2018-10-16,25798.42,25351.53,25817.68,25351.53,Dow Jones Industrial Average
2018-10-15,25250.55,25332.46,25482.42,25243.88,Dow Jones Industrial Average
2018-10-12,25339.99,25407.63,25467.55,25000.83,Dow Jones Industrial Average
2018-10-11,25052.83,25518.39,25683.64,24899.77,Dow Jones Industrial Average
2018-10-10,25598.74,26441.73,26441.73,25593.65,Dow Jones Industrial Average
2018-10-09,26430.57,26469.19,26539.94,26324.16,Dow Jones Industrial Average
2018-10-08,26486.78,26399.45,26529.35,26223.09,Dow Jones Industrial Average
2018-10-05,26447.05,26632.77,26676.16,26301.81,Dow Jones Industrial Average
2018-10-04,26627.48,26784.08,26793.82,26471.61,Dow Jones Industrial Average
2018-10-03,26828.39,26833.47,26951.81,26789.08,Dow Jones Industrial Average
2018-10-02,26773.94,26648.91,26824.78,26627.66,Dow Jones Industrial Average
2018-10-01,26651.21,26598.36,26737.98,26596.05,Dow Jones Industrial Average
2018-09-28,26458.31,26407.66,26515.76,26383.57,Dow Jones Industrial Average
2018-09-27,26439.93,26418.27,26557.01,26379.95,Dow Jones Industrial Average
2018-09-26,26385.28,26536.86,26606.09,26349.34,Dow Jones Industrial Average
2018-09-25,26492.21,26601.58,26634.85,26475.58,Dow Jones Industrial Average
2018-09-24,26562.05,26705.25,26709.94,26548.68,Dow Jones Industrial Average
2018-09-21,26743.5,26726.25,26769.16,26680.37,Dow Jones Industrial Average
2018-09-20,26656.98,26519.39,26697.49,26519.39,Dow Jones Industrial Average
2018-09-19,26405.76,26287.84,26464.41,26280.76,Dow Jones Industrial Average
2018-09-18,26246.96,26076.21,26317.34,26076.21,Dow Jones Industrial Average
2018-09-17,26062.12,26151.66,26184.47,26030.35,Dow Jones Industrial Average
2018-09-14,26154.67,26169.56,26211.11,26068.29,Dow Jones Industrial Average
2018-09-13,26145.99,26083.94,26191.64,26067.08,Dow Jones Industrial Average
2018-09-12,25998.92,25989.07,26145.72,25929.43,Dow Jones Industrial Average
2018-09-11,25971.06,25841.14,26019.92,25754.32,Dow Jones Industrial Average
2018-09-10,25857.07,25991.91,26039.96,25854.13,Dow Jones Industrial Average
2018-09-07,25916.54,25951.02,26002.99,25818.39,Dow Jones Industrial Average
2018-09-06,25995.87,25973.02,26073.68,25880.84,Dow Jones Industrial Average
2018-09-05,25974.99,25919.84,26011.22,25871.04,Dow Jones Industrial Average
2018-09-04,25952.48,25916.07,25971.77,25805.95,Dow Jones Industrial Average
2018-08-31,25964.82,25964.85,26028.83,25879.77,Dow Jones Industrial Average
2018-08-30,25986.92,26099.01,26104.37,25934.8,Dow Jones Industrial Average
2018-08-29,26124.57,26082.53,26167.94,26035.3,Dow Jones Industrial Average
2018-08-28,26064.02,26092.7,26122.24,26037.85,Dow Jones Industrial Average
2018-08-27,26049.64,25882.71,26067.57,25882.71,Dow Jones Industrial Average
2018-08-24,25790.35,25688.58,25826.05,25688.58,Dow Jones Industrial Average
2018-08-23,25656.98,25714.86,25762.56,25608.02,Dow Jones Industrial Average
2018-08-22,25733.6,25825.06,25836.16,25722.43,Dow Jones Industrial Average
2018-08-21,25822.29,25786.99,25888.82,25784.9,Dow Jones Industrial Average
2018-08-20,25758.69,25727.7,25790.17,25716.41,Dow Jones Industrial Average
2018-08-17,25669.32,25550.8,25728.16,25521.66,Dow Jones Industrial Average
2018-08-16,25558.73,25294.97,25607.34,25294.97,Dow Jones Industrial Average
2018-08-15,25162.41,25235.37,25235.37,24965.77,Dow Jones Industrial Average
2018-08-14,25299.92,25215.69,25339.51,25201.87,Dow Jones Industrial Average
2018-08-13,25187.7,25327.19,25381.39,25153.93,Dow Jones Industrial Average
2018-08-10,25313.14,25401.19,25401.19,25222.88,Dow Jones Industrial Average
2018-08-09,25509.23,25589.79,25613.31,25492.69,Dow Jones Industrial Average
2018-08-08,25583.75,25615.72,25634.11,25557.48,Dow Jones Industrial Average
2018-08-07,25628.91,25551.65,25692.72,25551.65,Dow Jones Industrial Average
2018-08-06,25502.18,25437.43,25540.02,25381.38,Dow Jones Industrial Average
2018-08-03,25462.58,25360.37,25467.9,25325.17,Dow Jones Industrial Average
2018-08-02,25326.16,25256.45,25360.48,25120.07,Dow Jones Industrial Average
2018-08-01,25333.82,25461.63,25488.8,25278.32,Dow Jones Industrial Average
2018-07-31,25415.19,25345.21,25490.98,25345.21,Dow Jones Industrial Average
2018-07-30,25306.83,25439.32,25500.16,25287.38,Dow Jones Industrial Average
2018-07-27,25451.06,25520.52,25580.22,25370.07,Dow Jones Industrial Average
2018-07-26,25527.07,25468.55,25587.24,25463.16,Dow Jones Industrial Average
2018-07-25,25414.1,25183.7,25432.87,25113.55,Dow Jones Industrial Average
2018-07-24,25241.94,25092.43,25286.62,25092.43,Dow Jones Industrial Average
2018-07-23,25044.29,25036.9,25081.45,24983.33,Dow Jones Industrial Average
2018-07-20,25058.12,25041.14,25124.1,24986.35,Dow Jones Industrial Average
2018-07-19,25064.5,25139.15,25154.17,25052.62,Dow Jones Industrial Average
2018-07-18,25199.29,25133.79,25215.32,25101.12,Dow Jones Industrial Average
2018-07-17,25119.89,25033.92,25155.39,24989.61,Dow Jones Industrial Average
2018-07-16,25064.36,25025.58,25072.41,24979.64,Dow Jones Industrial Average
2018-07-13,25019.41,24926.07,25043.21,24890.06,Dow Jones Industrial Average
2018-07-12,24924.89,24802.9,24939.97,24802.9,Dow Jones Industrial Average
2018-07-11,24700.45,24789.48,24815.16,24663.82,Dow Jones Industrial Average
2018-07-10,24919.66,24806.97,24945.38,24806.97,Dow Jones Industrial Average
2018-07-09,24776.59,24519.2,24796.52,24518.43,Dow Jones Industrial Average
2018-07-06,24456.48,24352.47,24520.29,24281.47,Dow Jones Industrial Average
2018-07-05,24356.74,24285.82,24372.8,24177.44,Dow Jones Industrial Average
2018-07-03,24174.82,24359.39,24444.88,24150.85,Dow Jones Industrial Average
2018-07-02,24307.18,24161.53,24319.42,24077.56,Dow Jones Industrial Average
2018-06-29,24271.41,24323.93,24509.52,24269.71,Dow Jones Industrial Average
2018-06-28,24216.05,24064.19,24308.16,23997.21,Dow Jones Industrial Average
2018-06-27,24117.59,24303.11,24569.02,24115.82,Dow Jones Industrial Average
2018-06-26,24283.11,24281.89,24384.21,24241.22,Dow Jones Industrial Average
2018-06-25,24252.8,24463.73,24463.73,24084.39,Dow Jones Industrial Average
2018-06-22,24580.89,24526.97,24663.18,24526.97,Dow Jones Industrial Average
2018-06-21,24461.7,24639.21,24639.21,24406.63,Dow Jones Industrial Average
2018-06-20,24657.8,24771.17,24804.76,24628.39,Dow Jones Industrial Average
2018-06-19,24700.21,24763.59,24763.59,24567.75,Dow Jones Industrial Average
2018-06-18,24987.47,24944.28,25003.1,24825.77,Dow Jones Industrial Average
2018-06-15,25090.48,25116.71,25130.82,24894.38,Dow Jones Industrial Average
2018-06-14,25175.31,25254.65,25332.5,25138.6,Dow Jones Industrial Average
2018-06-13,25201.2,25328.65,25362.07,25191.42,Dow Jones Industrial Average
2018-06-12,25320.73,25346.82,25364.37,25247.04,Dow Jones Industrial Average
2018-06-11,25322.31,25336.67,25402.83,25290.2,Dow Jones Industrial Average
2018-06-08,25316.53,25209.29,25325.63,25165.7,Dow Jones Industrial Average
2018-06-07,25241.41,25192.14,25326.09,25164.48,Dow Jones Industrial Average
2018-06-06,25146.39,24854.14,25146.46,24854.14,Dow Jones Industrial Average
2018-06-05,24799.98,24820.12,24838.78,24710.82,Dow Jones Industrial Average
2018-06-04,24813.69,24727.55,24859.37,24722.14,Dow Jones Industrial Average
2018-06-01,24635.21,24542.09,24673.6,24542.09,Dow Jones Industrial Average
2018-05-31,24415.84,24620.79,24620.79,24352.15,Dow Jones Industrial Average
2018-05-30,24667.78,24467.83,24714.48,24459.09,Dow Jones Industrial Average
2018-05-29,24361.45,24606.59,24635.18,24247.84,Dow Jones Industrial Average
2018-05-25,24753.09,24781.29,24824.22,24687.81,Dow Jones Industrial Average
2018-05-24,24811.76,24877.36,24877.36,24605.9,Dow Jones Industrial Average
2018-05-23,24886.81,24757.71,24889.46,24667.12,Dow Jones Industrial Average
2018-05-22,24834.41,25047.55,25064.99,24812.06,Dow Jones Industrial Average
2018-05-21,25013.29,24883.06,25086.49,24883.06,Dow Jones Industrial Average
2018-05-18,24715.09,24707.72,24774.97,24664.87,Dow Jones Industrial Average
2018-05-17,24713.98,24752.4,24839.49,24639.4,Dow Jones Industrial Average
2018-05-16,24768.93,24722.32,24801.19,24672.79,Dow Jones Industrial Average
2018-05-15,24706.41,24809.55,24809.55,24629.39,Dow Jones Industrial Average
2018-05-14,24899.41,24879.37,24994.19,24862.52,Dow Jones Industrial Average
2018-05-11,24831.17,24758.64,24868.65,24717.5,Dow Jones Industrial Average
2018-05-10,24739.53,24591.66,24794.99,24575.91,Dow Jones Industrial Average
2018-05-09,24542.54,24399.18,24586.48,24323.87,Dow Jones Industrial Average
2018-05-08,24360.21,24341.35,24412.34,24198.34,Dow Jones Industrial Average
2018-05-07,24357.32,24317.66,24479.45,24263.42,Dow Jones Industrial Average
2018-05-04,24262.51,23865.22,24333.35,23778.87,Dow Jones Industrial Average
2018-05-03,23930.15,23836.23,23996.15,23531.31,Dow Jones Industrial Average
2018-05-02,23924.98,24097.63,24185.52,23886.3,Dow Jones Industrial Average
2018-05-01,24099.05,24117.29,24117.29,23808.19,Dow Jones Industrial Average
2018-04-30,24163.15,24410.41,24498.23,24163.08,Dow Jones Industrial Average
2018-04-27,24311.19,24342.14,24359.38,24194.45,Dow Jones Industrial Average
2018-04-26,24322.34,24128.72,24402.46,24128.72,Dow Jones Industrial Average
2018-04-25,24083.83,24070.2,24146.34,23823.08,Dow Jones Industrial Average
2018-04-24,24024.13,24579.94,24579.94,23828.73,Dow Jones Industrial Average
